phylo,species,Plots,Block,NP,NAR,Cvalue,Biomass,presence
Astragalus_laxmannii,Astragalus_laxmannii,217,2,1,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,221,2,1,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,222,2,2,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,223,2,1,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,224,2,1,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,225,2,2,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,226,2,0,3,2.34,0.1,0.33
Astragalus_laxmannii,Astragalus_laxmannii,227,2,2,7,2.34,1.45,0.33
Astragalus_laxmannii,Astragalus_laxmannii,231,2,2,3,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,232,2,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,233,2,0,0,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,234,2,0,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,235,2,0,2,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,236,2,2,2,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,237,2,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,311,3,2,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,312,3,1,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,313,3,2,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,314,3,0,2,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,315,3,1,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,316,3,0,0,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,317,3,1,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,321,3,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,322,3,0,0,2.34,0.23,0.33
Astragalus_laxmannii,Astragalus_laxmannii,323,3,0,3,2.34,0.05,0.33
Astragalus_laxmannii,Astragalus_laxmannii,324,3,2,8,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,325,3,0,2,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,326,3,1,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,327,3,2,3,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,331,3,0,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,332,3,0,3,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,333,3,1,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,334,3,2,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,335,3,2,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,336,3,2,2,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,337,3,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,411,4,0,0,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,412,4,0,3,2.34,1.83,0.67
Astragalus_laxmannii,Astragalus_laxmannii,413,4,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,414,4,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,415,4,0,0,2.34,0.03,0.33
Astragalus_laxmannii,Astragalus_laxmannii,416,4,2,3,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,417,4,2,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,421,4,2,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,422,4,2,8,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,423,4,1,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,424,4,1,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,425,4,2,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,426,4,0,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,427,4,0,3,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,431,4,1,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,432,4,2,2,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,433,4,2,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,434,4,1,5,2.34,0.1,0.67
Astragalus_laxmannii,Astragalus_laxmannii,435,4,0,2,2.34,0.35,0.67
Astragalus_laxmannii,Astragalus_laxmannii,436,4,0,2,2.34,0.62,0.67
Astragalus_laxmannii,Astragalus_laxmannii,437,4,1,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,511,5,1,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,512,5,2,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,513,5,0,2,2.34,0.49,0.33
Astragalus_laxmannii,Astragalus_laxmannii,514,5,0,0,2.34,0.18,0.33
Astragalus_laxmannii,Astragalus_laxmannii,515,5,0,0,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,516,5,2,3,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,517,5,0,4,2.34,0.25,0.33
Astragalus_laxmannii,Astragalus_laxmannii,521,5,1,7,2.34,0.06,0.33
Astragalus_laxmannii,Astragalus_laxmannii,522,5,2,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,523,5,2,8,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,524,5,2,2,2.34,0.08,0.33
Astragalus_laxmannii,Astragalus_laxmannii,525,5,1,4,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,526,5,0,3,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,527,5,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,531,5,0,2,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,532,5,1,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,533,5,1,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,534,5,2,7,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,535,5,2,5,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,536,5,2,6,2.34,0,0
Astragalus_laxmannii,Astragalus_laxmannii,537,5,0,3,2.34,0,0
Astragalus_melilotoides,Astragalus_melilotoides,111,1,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,112,1,2,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,113,1,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,114,1,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,115,1,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,116,1,1,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,117,1,1,7,2.39,0.75,0.33
Astragalus_melilotoides,Astragalus_melilotoides,121,1,2,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,122,1,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,123,1,2,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,124,1,0,2,2.39,1.75,0.67
Astragalus_melilotoides,Astragalus_melilotoides,125,1,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,126,1,2,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,127,1,1,4,2.39,0.1,0.33
Astragalus_melilotoides,Astragalus_melilotoides,131,1,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,132,1,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,133,1,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,134,1,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,135,1,2,8,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,136,1,0,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,137,1,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,211,2,1,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,212,2,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,213,2,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,214,2,2,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,215,2,2,8,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,216,2,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,217,2,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,221,2,1,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,222,2,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,223,2,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,224,2,1,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,225,2,2,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,226,2,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,227,2,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,231,2,2,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,232,2,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,233,2,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,234,2,0,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,235,2,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,236,2,2,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,237,2,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,311,3,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,312,3,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,313,3,2,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,314,3,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,315,3,1,4,2.39,0.25,0.33
Astragalus_melilotoides,Astragalus_melilotoides,316,3,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,317,3,1,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,321,3,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,322,3,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,323,3,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,324,3,2,8,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,325,3,0,2,2.39,0.21,0.33
Astragalus_melilotoides,Astragalus_melilotoides,326,3,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,327,3,2,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,331,3,0,4,2.39,0.56,0.67
Astragalus_melilotoides,Astragalus_melilotoides,332,3,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,333,3,1,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,334,3,2,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,335,3,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,336,3,2,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,337,3,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,411,4,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,412,4,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,413,4,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,414,4,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,415,4,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,416,4,2,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,417,4,2,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,421,4,2,4,2.39,0,0.33
Astragalus_melilotoides,Astragalus_melilotoides,422,4,2,8,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,423,4,1,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,424,4,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,425,4,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,426,4,0,4,2.39,1.29,0.33
Astragalus_melilotoides,Astragalus_melilotoides,427,4,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,431,4,1,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,432,4,2,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,433,4,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,434,4,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,435,4,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,436,4,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,437,4,1,7,2.39,0.39,0.33
Astragalus_melilotoides,Astragalus_melilotoides,511,5,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,512,5,2,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,513,5,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,514,5,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,515,5,0,0,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,516,5,2,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,517,5,0,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,521,5,1,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,522,5,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,523,5,2,8,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,524,5,2,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,525,5,1,4,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,526,5,0,3,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,527,5,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,531,5,0,2,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,532,5,1,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,533,5,1,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,534,5,2,7,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,535,5,2,5,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,536,5,2,6,2.39,0,0
Astragalus_melilotoides,Astragalus_melilotoides,537,5,0,3,2.39,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,111,1,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,112,1,2,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,113,1,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,114,1,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,115,1,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,116,1,1,6,2.03,0.23,0.33
Astragalus_scaberrimus,Astragalus_scaberrimus,117,1,1,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,121,1,2,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,122,1,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,123,1,2,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,124,1,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,125,1,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,126,1,2,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,127,1,1,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,131,1,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,132,1,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,133,1,0,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,134,1,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,135,1,2,8,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,136,1,0,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,137,1,0,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,211,2,1,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,212,2,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,213,2,0,3,2.03,0.25,0.33
Astragalus_scaberrimus,Astragalus_scaberrimus,214,2,2,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,215,2,2,8,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,216,2,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,217,2,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,221,2,1,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,222,2,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,223,2,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,224,2,1,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,225,2,2,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,226,2,0,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,227,2,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,231,2,2,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,232,2,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,233,2,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,234,2,0,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,235,2,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,236,2,2,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,237,2,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,311,3,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,312,3,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,313,3,2,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,314,3,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,315,3,1,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,316,3,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,317,3,1,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,321,3,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,322,3,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,323,3,0,3,2.03,0.12,0.33
Astragalus_scaberrimus,Astragalus_scaberrimus,324,3,2,8,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,325,3,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,326,3,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,327,3,2,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,331,3,0,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,332,3,0,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,333,3,1,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,334,3,2,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,335,3,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,336,3,2,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,337,3,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,411,4,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,412,4,0,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,413,4,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,414,4,2,6,2.03,0.04,0.33
Astragalus_scaberrimus,Astragalus_scaberrimus,415,4,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,416,4,2,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,417,4,2,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,421,4,2,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,422,4,2,8,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,423,4,1,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,424,4,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,425,4,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,426,4,0,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,427,4,0,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,431,4,1,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,432,4,2,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,433,4,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,434,4,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,435,4,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,436,4,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,437,4,1,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,511,5,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,512,5,2,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,513,5,0,2,2.03,0.23,0.33
Astragalus_scaberrimus,Astragalus_scaberrimus,514,5,0,0,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,515,5,0,0,2.03,0.16,0.33
Astragalus_scaberrimus,Astragalus_scaberrimus,516,5,2,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,517,5,0,4,2.03,0.59,0.33
Astragalus_scaberrimus,Astragalus_scaberrimus,521,5,1,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,522,5,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,523,5,2,8,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,524,5,2,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,525,5,1,4,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,526,5,0,3,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,527,5,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,531,5,0,2,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,532,5,1,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,533,5,1,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,534,5,2,7,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,535,5,2,5,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,536,5,2,6,2.03,0,0
Astragalus_scaberrimus,Astragalus_scaberrimus,537,5,0,3,2.03,0,0
Bupleurum_angustissimum,Bupleurum_angustissimum,111,1,1,5,0.82,0.99,1
Bupleurum_angustissimum,Bupleurum_angustissimum,112,1,2,3,0.82,0.03,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,113,1,2,6,0.82,0.24,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,114,1,0,2,0.82,2.37,1
Bupleurum_angustissimum,Bupleurum_angustissimum,115,1,0,0,0.82,0.69,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,116,1,1,6,0.82,1.08,1
Bupleurum_angustissimum,Bupleurum_angustissimum,117,1,1,7,0.82,1.14,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,121,1,2,4,0.82,0.48,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,122,1,1,5,0.82,0.17,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,123,1,2,5,0.82,0,0
Bupleurum_angustissimum,Bupleurum_angustissimum,124,1,0,2,0.82,0.77,1
Bupleurum_angustissimum,Bupleurum_angustissimum,125,1,2,7,0.82,0.26,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,126,1,2,2,0.82,0.24,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,127,1,1,4,0.82,1.64,1
Bupleurum_angustissimum,Bupleurum_angustissimum,131,1,2,6,0.82,0,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,132,1,0,0,0.82,2.13,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,133,1,0,3,0.82,0.84,1
Bupleurum_angustissimum,Bupleurum_angustissimum,134,1,2,7,0.82,0.16,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,135,1,2,8,0.82,0,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,136,1,0,4,0.82,1.57,1
Bupleurum_angustissimum,Bupleurum_angustissimum,137,1,0,3,0.82,2.55,1
Bupleurum_angustissimum,Bupleurum_angustissimum,211,2,1,7,0.82,0.01,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,212,2,0,2,0.82,0.43,1
Bupleurum_angustissimum,Bupleurum_angustissimum,213,2,0,3,0.82,0.22,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,214,2,2,5,0.82,0.01,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,215,2,2,8,0.82,0.34,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,216,2,0,0,0.82,0.13,1
Bupleurum_angustissimum,Bupleurum_angustissimum,217,2,1,5,0.82,0.58,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,221,2,1,4,0.82,0.03,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,222,2,2,7,0.82,0.82,1
Bupleurum_angustissimum,Bupleurum_angustissimum,223,2,1,5,0.82,0,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,224,2,1,6,0.82,0.41,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,225,2,2,4,0.82,0.37,1
Bupleurum_angustissimum,Bupleurum_angustissimum,226,2,0,3,0.82,0.11,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,227,2,2,7,0.82,0.14,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,231,2,2,3,0.82,0,0
Bupleurum_angustissimum,Bupleurum_angustissimum,232,2,2,6,0.82,0.01,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,233,2,0,0,0.82,1.12,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,234,2,0,4,0.82,0.7,0.67
Bupleurum_angustissimum,Bupleurum_angustissimum,235,2,0,2,0.82,2.54,1
Bupleurum_angustissimum,Bupleurum_angustissimum,236,2,2,2,0.82,0.78,1
Bupleurum_angustissimum,Bupleurum_angustissimum,237,2,2,6,0.82,1.65,1
Bupleurum_angustissimum,Bupleurum_angustissimum,311,3,2,7,0.82,0,0
Bupleurum_angustissimum,Bupleurum_angustissimum,312,3,1,5,0.82,0.01,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,313,3,2,5,0.82,0.14,0.33
Bupleurum_angustissimum,Bupleurum_angustissimum,314,3,0,2,0.82,1.57,1
Bupleurum_angustissimum,Bupleurum_angustissimum,315,3,1,4,0.82,0,0
